"division_name","depot_name","division_id","depot_id","route_code","device_imei","event_location","event_date","speed","ignition_status","gps_status","main_battery_status","vehicle_status","running_status","vehicle_reg_no"
"NAGPUR","NAGPUR RURAL 1","34","173"," ","862818040420285","Shaniwari, Gandhi Baug, Nagpur, Maharashtra, 440001, India","2020-06-15 08:14:43.0","0","1","2","1","ON ROAD","locationEvent","MH40N6418"
"SANGLI","VITA","45","280"," ","869247045920730","VITA Depot","2020-06-15 08:09:26.0","0","0","1","0","ON ROAD","locationEvent,mainBatteryDisconnectAlert","MH14BT4152"
"KOLHAPUR","CHANDGAD","25","53"," ","862818043715533","State Highway 131, Chandgad, Kolhapur, Maharashtra, India","2020-06-15 08:02:45.0","0","0","1","1","ON ROAD","locationEvent","MH07C7985"
"KOLHAPUR","CHANDGAD","25","53"," ","862818043717927","State Highway 131, Chandgad, Kolhapur, Maharashtra, India","2020-06-15 07:59:31.0","0","0","1","1","ON ROAD","locationEvent","MH12EF6505"
"AURANGABAD","AURANGABAD II","5","19"," ","869247044596135","Aurangabad Central Bus Station, Bus Station Road, Guatam Nagar, Cantonment, Aurangabad, Maharashtra, 431002, India","2020-06-15 07:43:21.0","0","1","1","1","ON ROAD","locationEvent","MH20BL3920"
"BHANDARA","SAKOLI","9","239"," ","862818047788858","Sakoli, Bhandāra, Bhandara, Maharashtra, 441802, India","2020-06-15 07:23:20.0","0","0","1","0","ON ROAD","locationEvent,lowBatteryAlert","MH40N8901"
"JALGAON","JALGAON","23","103"," ","869247044616271","JALGAON Depot","2020-06-15 07:12:32.0","0","1","1","1","ON ROAD","locationEvent","MH20BL3153"
"BHANDARA","SAKOLI","9","239"," ","862818043691312","SAKOLI - Bus Stop","2020-06-15 04:55:06.0","0","0","2","0","ON ROAD","locationEvent","MH408780"
"NASIK","NASIK I","36","181"," ","862818040422661","137, , Dundahera, Sector 20, Gurugram, Haryana, 122016, India","2020-06-15 01:01:36.0","0","1","1","1","ON ROAD","locationEvent","DEMO"
"SANGLI","TASGAON","45","271"," ","869247046012594","NH160, Tasgaon, Sangli district, Maharashtra, 416312, India","2020-06-14 23:13:36.0","0","0","1","0","ON ROAD","locationEvent","MH14BT4218"
"BHANDARA","BHANDARA","9","32"," ","862818043695594","SH271, Bhandara, Bhandāra, Bhandara, Maharashtra, 441900, India","2020-06-14 23:06:44.0","0","1","2","1","ON ROAD","locationEvent","MH09EM1722"
"SOLAPUR","PANDHARPUR","46","204"," ","862818040272926","SH76, Pandharpur, Solapur, Maharashtra, 413300, India","2020-06-14 22:57:50.0","0","0","1","0","ON ROAD","locationEvent","MH20BL4268"
"WARDHA","WARDHA","53","290"," ","869247045922520","Wardha, Maharashtra, 442001, India","2020-06-14 22:47:18.0","0","0","1","0","ON ROAD","unauthorizedStopAlert,locationEvent,stopEvent","MH40N8993"
"SOLAPUR","AKLUJ","46","6"," ","862818047875366","MDR79, Akluj, Solapur, Maharashtra, 413101, India","2020-06-14 22:25:35.0","0","0","1","0","ON ROAD","stopEvent,lowBatteryAlert,unauthorizedStopAlert,locationEvent","MH40Y5035"
"MUMBAI","PAREL MUMBAI","32","205"," ","868997036562054","Pune Bengaluru Highway, Nasrapur, Pune, Pune District, Maharashtra, 412213, India","2020-06-14 21:50:02.0","0","0","1","0","TRANSFERRED","locationEvent,lowBatteryAlert","MH14GU3218"
"NASIK","YEOLA","36","294"," ","867322030990915","YEOLA - Bus Stop","2020-06-14 21:23:47.0","0","0","1","0","ON ROAD","locationEvent","MH14BT3616"
"JALNA","JALNA","24","105"," ","869247044590906","JALNA Depot","2020-06-14 21:01:28.0","0","0","1","0","ON ROAD","locationEvent","MH14BT1991"
"CHANDRAPUR","CHIMUR","14","58"," ","862818047843596","CHIMUR - Bus Stop","2020-06-14 20:54:50.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH07C9285"
"DHULE","NANDURBAR","15","171"," ","868997036864021","NANDURBAR - Bus Stop","2020-06-14 20:24:16.0","0","0","1","0","ON ROAD","locationEvent,unauthorizedStopAlert,stopEvent","MH20BL3484"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040238992","SANGAMNER Depot","2020-06-14 20:12:14.0","0","0","1","0","ON ROAD","locationEvent","MH14BT4366"
"PALGHAR","JAWHAR","40","109"," ","862818040358923","Sunrisenagar, Jawhar, Palghar, Maharashtra, India","2020-06-14 20:07:16.0","0","0","1","0","ON ROAD","locationEvent","MH06S8672"
"KOLHAPUR","MALKAPOOR","25","155"," ","869247045925564","NH166, Malkapur, Shahuwadi, Kolhapur, Maharashtra, 415101, India","2020-06-14 20:06:41.0","0","0","1","0","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH12CH7826"
"BHANDARA","BHANDARA","9","32"," ","862818040239917","SH271, Bhandara, Bhandāra, Bhandara, Maharashtra, 441900, India","2020-06-14 20:01:02.0","0","1","2","1","ON ROAD","locationEvent","MH40Y5008"
"NASIK","SATANA","36","256"," ","867322030914360","Satana, नाशिक, Nashik, Maharashtra, 423300, India","2020-06-14 19:56:27.0","0","1","1","1","ON ROAD","locationEvent","MH14BT4854"
"NASIK","NASIK I","36","181"," ","867322030881700","Saraf Bazaar, Satpur, Nashik, नाशिक, Nashik, Maharashtra, 422001, India","2020-06-14 19:48:15.0","0","0","1","0","ON ROAD","locationEvent,lowBatteryAlert","MH07C7304"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040318992","Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-14 19:47:19.0","0","0","1","0","AT DWS","locationEvent","MH14BT4125"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040402259","Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-14 19:33:40.0","0","0","1","0","ON ROAD","locationEvent","MH12EF6076"
"AMRAVATI","AMRAVATI","3","16"," ","862818043697004","Amaravati Bus Station, bus stand road, Amravati, Maharashtra, 444600, India","2020-06-14 19:33:25.0","0","1","2","1","ON ROAD","locationEvent","MH07C7522"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040405716","SANGAMNER Depot","2020-06-14 19:25:45.0","0","0","1","0","ON ROAD","locationEvent","MH14BT4389"
"NASIK","YEOLA","36","294"," ","867322031161201","YEOLA - Bus Stop","2020-06-14 19:24:53.0","0","1","1","0","ON ROAD","stopEvent,mainBatteryDisconnectAlert,locationEvent","MH40N8803"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040403232","Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-14 19:23:43.0","0","0","1","0","ON ROAD","locationEvent","MH20BL0241"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040357982","SANGAMNER Depot","2020-06-14 19:14:05.0","0","0","1","0","ON ROAD","locationEvent","MH14BT4794"
"PALGHAR","BOISAR","40","47"," ","862818041632607","Boisar, Palghar, Maharashtra, 401501, India","2020-06-14 19:11:42.0","0","0","2","0","ON ROAD","stopEvent,locationEvent","MH20BL1667"
"SANGLI","JAT","45","100"," ","869247045903017","JAT Depot","2020-06-14 19:07:55.0","0","0","1","0","ON ROAD","locationEvent","MH20D7706"
"THANE","KALYAN","51","116"," ","862818041738800","KALYAN Depot","2020-06-14 19:02:37.0","0","0","2","0","ON ROAD","locationEvent","MH40N9167"
"NAGPUR","SAONER","34","249"," ","862818043714643","Jat-tarodi Road, Shaniwari, Dhantoli, Nagpur, Maharashtra, 440001, India","2020-06-14 19:00:58.0","0","0","2","0","ON ROAD","locationEvent,lowBatteryAlert","MH40N9989"
"RATNAGIRI","GUHAGAR","44","81"," ","862818040286702","Guhagar Bus Station, MSH4, Ratnagiri, Maharashtra, 415703, India","2020-06-14 18:52:56.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH14BT2431"
"AMRAVATI","AMRAVATI","3","16"," ","862818040414171","Amaravati Bus Station, bus stand road, Amravati, Maharashtra, 444600, India","2020-06-14 18:50:34.0","0","1","1","1","ON ROAD","unauthorizedStopAlert,locationEvent,stopEvent","MH40Y5108"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040405146","Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-14 18:50:05.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT3522"
"WARDHA","WARDHA","53","290"," ","862818047813987","Wardha, Maharashtra, 442001, India","2020-06-14 18:46:56.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH408985"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040402879","Pune Nashik Road, Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-14 18:45:22.0","0","1","1","1","OFF ROAD","locationEvent","MH07C9146"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040402051","Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-14 18:41:57.0","0","0","2","0","AT DWS","locationEvent","MH14BT3216"
"SINDHUDURG","MALVAN","47","156"," ","862818040428056","Late Shri Babi HAdkar Marg, Malvan, Sindhudurg, Maharashtra, India","2020-06-14 18:40:09.0","0","0","1","0","ON ROAD","locationEvent","MH20BL1208"
"JALGAON","JAMNER","23","107"," ","868997036558912","JAMNER Depot","2020-06-14 18:36:31.0","0","0","1","0","ON ROAD","locationEvent,ignitionOffAlert","MH14BT2026"
"RATNAGIRI","RATNAGIRI","44","227"," ","868997035817368","Ratnagiri, Maharashtra, 415612, India","2020-06-14 18:35:47.0","0","0","1","1","ON ROAD","locationEvent","MH07C7241"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040401186","Pune Nashik Road, Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-14 18:35:16.0","0","0","1","0","ON ROAD","locationEvent","MH14BT5076"
"NASIK","PIMPALGAON","36","193"," ","867322030974158","Pimpalgaon Basvant, नाशिक, Nashik, Maharashtra, 422209, India","2020-06-14 18:29:52.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH06S8473"
"NASIK","NASIK I","36","181"," ","868997036634788","Ranjangaon, Pune, Pune District, Maharashtra, India","2020-06-14 18:27:36.0","0","0","1","0","ON ROAD","lowBatteryAlert,locationEvent","MH14GU1372"
"PUNE","RAJGURUNAGAR","41","220"," ","868997031730706","KOLHAPUR Depot","2020-06-14 18:24:08.0","0","0","1","0","ON ROAD","locationEvent","MH14BT4969"
"AHMADNAGAR","SANGAMNER","4","244"," ","868997036558581","Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-14 18:20:26.0","0","1","1","1","ON ROAD","locationEvent","MH14BT4211"
"NASIK","LASALGAON","36","138"," ","867322030913008","SH7, Shastrinagar, नाशिक, Nashik, Maharashtra, 422306, India","2020-06-14 18:16:42.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH14BT3334"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040403349","Pune Nashik Road, Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-14 18:16:32.0","0","1","1","1","ON ROAD","locationEvent","MH14BT4442"
"AHMADNAGAR","SANGAMNER","4","244"," ","869247044642624","SANGAMNER Depot","2020-06-14 18:15:29.0","0","1","1","1","ON ROAD","locationEvent","MH09EM1621"
"PALGHAR","BOISAR","40","47"," ","862818041635121","Kolhapur Central Bus Stand, NH166, Shivaji Park, Kolhapur, Maharashtra, 416003, India","2020-06-14 18:13:54.0","0","0","1","1","ON ROAD","locationEvent","MH03CP4549"
"JALNA","JALNA","24","105"," ","869247044640792","NH753A;752I, Vrundavan Colony, Jalna, Maharashtra, 431200, India","2020-06-14 18:04:51.0","0","0","1","0","AT DWS","locationEvent","MH20BL1763"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040405807","SANGAMNER Depot","2020-06-14 18:02:34.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT6820"
"CHANDRAPUR","WARORA","14","291"," ","862818047854999","WARORA - Bus Stop","2020-06-14 18:01:48.0","0","0","1","1","ON ROAD","locationEvent","MH40AQ6047"
"MUMBAI","MUMBAI CENTRAL","32","142"," ","867322031146863","MUMBAI CENTRAL Depot","2020-06-14 18:01:00.0","0","0","1","0","ON ROAD","locationEvent,lowBatteryResetAlert","MH20BL3332"
"RAIGAD","MAHAD","43","145"," ","868997036867891","BAMBAR - Bus Stop","2020-06-14 18:00:52.0","0","0","1","0","ON ROAD","locationEvent","MH14BT2495"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040236004","SANGAMNER Depot","2020-06-14 17:52:39.0","0","1","1","1","BREAK DOWN","locationEvent","MH09EM1628"
"SOLAPUR","BARSHI","46","44"," ","862818047859915","Barshi, Solapur, Maharashtra, 413400, India","2020-06-14 17:46:51.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH14BT2408"
"DHULE","NANDURBAR","15","171"," ","868997037843701","NANDURBAR - Bus Stop","2020-06-14 17:46:47.0","0","1","1","1","ON ROAD","locationEvent","MH20BL3445"
"AURANGABAD","AURANGABAD I","5","23"," ","869247044539812","N-2 Cidco, Chikalthana MIDC, Aurangabad, Maharashtra, 431002, India","2020-06-14 17:45:19.0","0","0","1","0","ON ROAD","locationEvent","MH09EM8727"
"AMRAVATI","AMRAVATI","3","16"," ","862818040264063","Amaravati Bus Station, bus stand road, Amravati, Maharashtra, 444600, India","2020-06-14 17:42:29.0","0","1","2","1","ON ROAD","locationEvent","MH14BT4316"
"AHMADNAGAR","SANGAMNER","4","244"," ","862818040302970","Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-14 17:42:26.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH07C7116"
"RAIGAD","MANGAON","43","160"," ","862818043718305","MANGAON - Bus Stop","2020-06-14 17:40:20.0","0","0","1","1","ON ROAD","locationEvent","MH20D9731"
"PUNE","BARAMATI","41","40"," ","862818040270367","Baramati Bus Stand, Doctor Ambedakar Putalal Road, Samarth Nagar, Baramati, Pune, Pune District, Maharashtra, India","2020-06-14 17:36:03.0","0","0","1","0","ON ROAD","locationEvent","MH06S8285"
"BHANDARA","TUMSAR","9","269"," ","862818040262505","TUMSAR - Bus Stop","2020-06-14 17:28:59.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH40Y5081"
"PUNE","BARAMATI","41","40"," ","862818040293591","BARAMATI - Bus Stop","2020-06-14 17:22:40.0","0","1","1","1","ON ROAD","locationEvent","MH12EF6270"
"LATUR","LATUR","29","140"," ","869247044615521","Mitra Nagar, Latur, Maharashtra, 413512, India","2020-06-14 17:15:44.0","0","0","1","0","ON ROAD","locationEvent","MH09EM9663"
"NANDED","NANDED ","35","176"," ","862818041738958","Nanded-Waghala, Nānded, Nanded, Maharashtra, 431600, India","2020-06-14 17:04:31.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL1014"
"SINDHUDURG","SAWANTWADI","47","258"," ","868997036563789","SAWANTWADI Depot","2020-06-14 17:03:17.0","0","1","1","0","ON ROAD","mainBatteryDisconnectAlert,locationEvent","MH40N8399"
"JALGAON","AMALNER","23","14"," ","862818047981727","State Highway 14, Amalner, जळगाव, Jalgaon, Maharashtra, 425400, India","2020-06-14 17:02:49.0","0","0","1","0","ON ROAD","locationEvent","MH20BL3391"
"KOLHAPUR","RADHANAGARI","25","219"," ","862818047886769","Radhanagri, Radhanagari, Kolhapur, Maharashtra, 416212, India","2020-06-14 16:54:07.0","0","0","1","1","ON ROAD","locationEvent","MH14BT3370"
"BHANDARA","GONDIA","9","82"," ","862818040261291","GONDIA - Bus Stop","2020-06-14 16:48:48.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH40N8524"
"AURANGABAD","AURANGABAD I","5","23"," ","869247044592118","Guatam Nagar, Cantonment, Aurangabad, Maharashtra, 431002, India","2020-06-14 16:38:33.0","0","0","1","0","ON ROAD","locationEvent","MH09EM9982"
"NASIK","SATANA","36","256"," ","867322031161532","Satana, नाशिक, Nashik, Maharashtra, 423300, India","2020-06-14 16:34:16.0","0","0","1","0","AT DWS","locationEvent","MH14BT3596"
"SANGLI","JAT","45","100"," ","869247045977060","NH166E, Jath, Jat, Sangli district, Maharashtra, 416404, India","2020-06-14 16:28:40.0","0","0","1","0","ON ROAD","locationEvent","MH20D7756"
"SANGLI","ATPADI","45","22"," ","869247045741433","Atpadi, Sangli district, Maharashtra, 415300, India","2020-06-14 16:28:01.0","0","0","1","0","ON ROAD","locationEvent","MH14BT1687"
"PUNE","BHOR","41","33"," ","862818040406656","Bhor Shirwal Rasta, Bhor, Pune, Pune District, Maharashtra, 412206, India","2020-06-14 16:27:03.0","0","1","2","1","ON ROAD","locationEvent","MH14BT3387"
"KOLHAPUR","GADHINGLAJ","25","79"," ","862818047907482","GADHINGLAJ Depot","2020-06-14 16:17:11.0","0","0","1","0","ON ROAD","lowBatteryAlert,locationEvent,stopEvent","MH07C9001"
"BHANDARA","TUMSAR","9","269"," ","862818043713918","TUMSAR NEW - Bus Stop","2020-06-14 16:12:06.0","0","0","1","1","ON ROAD","locationEvent","MH40N9987"
"RATNAGIRI","LANJA","44","139"," ","862818040347884","NH66, Lanja, Ratnagiri, Maharashtra, India","2020-06-14 16:11:33.0","0","0","1","0","ON ROAD","locationEvent","MH20BL1735"
"AURANGABAD","AURANGABAD I","5","23"," ","862818040409437","Chhatrapati Shivaji Highway, N-2 Cidco, Cidco, Aurangabad, Maharashtra, 431002, India","2020-06-14 16:08:32.0","0","0","1","0","OFF ROAD","locationEvent,stopEvent","MH40N9784"
"SANGLI","JAT","45","100"," ","862818043718495","Kupwad, सांगली, Sangli, Sangli district, Maharashtra, 416410, India","2020-06-14 16:07:18.0","0","0","1","0","ON ROAD","locationEvent","MH14BT3402"
"JALGAON","JALGAON","23","103"," ","869247044591623","Jalgaon, जळगाव, Jalgaon, Maharashtra, 425001, India","2020-06-14 16:04:36.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH13CU6735"
"KOLHAPUR","GADHINGLAJ","25","79"," ","869247045902019","Gadhinglaj Bus Stand, Gadhinlaj Chandgad Road, Anand Vihar, Gadahinglaj, Gadhinglaj, Kolhapur, Maharashtra, 416502, India","2020-06-14 16:02:54.0","0","0","1","0","ON ROAD","locationEvent","MH12EF6294"
"NASIK","NANDGAON","36","177"," ","868997036654190","SH25, Nandgaon, नाशिक, Nashik, Maharashtra, 423106, India","2020-06-14 16:02:52.0","0","1","1","1","ON ROAD","locationEvent","MH06S8427"
"SATARA","PHALTAN","50","195"," ","869247045970313","PHALTAN Depot","2020-06-14 16:01:25.0","0","0","1","0","ON ROAD","locationEvent,lowBatteryAlert","MH14BT2834"
"KOLHAPUR","ICHALKARANJI","25","94"," ","868997031720046","State Transport Dept Workshop, Shivaji Park, Kolhapur, Maharashtra, 416003, India","2020-06-14 16:00:23.0","0","0","1","0","ON ROAD","locationEvent","MH12EF6307"
"SINDHUDURG","SAWANTWADI","47","258"," ","868997036863098","Sawantwadi Bus Stand, NH548H, Khaskilwada, Sawantwadi, Sindhudurg, Maharashtra, 416500, India","2020-06-14 15:58:26.0","0","0","1","0","ON ROAD","locationEvent","MH14BT4619"
"AMRAVATI","PARATWADA","3","211"," ","862818043711698","NH353J, Paratwada, Amravati, Maharashtra, 444800, India","2020-06-14 15:57:12.0","0","0","1","1","ON ROAD","locationEvent","MH07C9479"
"NANDED","NANDED ","35","176"," ","862818040364400","N.T.C.MILL - Bus Stop","2020-06-14 15:56:10.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL0480"
"AMRAVATI","AMRAVATI","3","16"," ","862818043708124","Amaravati Bus Station, bus stand road, Amravati, Maharashtra, 444600, India","2020-06-14 15:54:44.0","0","0","1","0","ON ROAD","locationEvent","MH09EM1789"
"AMRAVATI","BADNERA","3","25"," ","862818043716671","Badnera, Amravati, Maharashtra, 444700, India","2020-06-14 15:53:29.0","0","0","1","0","AT DWS","locationEvent","MH09EM2250"
"AURANGABAD","AURANGABAD II","5","19"," ","869247044593827","Aurangabad Central Bus Station, Bus Station Road, Guatam Nagar, Cantonment, Aurangabad, Maharashtra, 431002, India","2020-06-14 15:52:55.0","0","1","1","1","ON ROAD","locationEvent","MH20BL3882"
"MUMBAI","PAREL MUMBAI","32","205"," ","867322030914279","J Bhatankar Marg, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400025, India","2020-06-14 15:51:26.0","0","0","1","0","ON ROAD","locationEvent","MH20BL3292"
"NANDED","HADGAON","35","87"," ","862818041739253","SH229, Hadgaon, Nānded, Nanded, Maharashtra, 431712, India","2020-06-14 15:51:21.0","10.5","0","1","1","ON ROAD","locationEvent","MH14BT1626"
"RATNAGIRI","RATNAGIRI","44","227"," ","868997035530698","Ratnagiri, Maharashtra, 415612, India","2020-06-14 15:45:47.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH40N9782"
"SINDHUDURG","SAWANTWADI","47","258"," ","868997036635470","Sawantwadi Bus Stand, NH548H, Khaskilwada, Sawantwadi, Sindhudurg, Maharashtra, 416500, India","2020-06-14 15:45:07.0","0","1","1","1","ON ROAD","locationEvent","MH20BL3030"
"RATNAGIRI","RATNAGIRI","44","227"," ","869247045978456","Ratnagiri, Maharashtra, 415612, India","2020-06-14 15:43:39.0","0","0","1","0","ON ROAD","locationEvent","MH14BT0039"
"KOLHAPUR","GADHINGLAJ","25","79"," ","862818047887064","GADHINGLAJ Depot","2020-06-14 15:42:47.0","0","0","1","1","ON ROAD","locationEvent","MH14BT1695"
"THANE","BHIVANDI","51","48"," ","862818040399398","BHIVANDI Depot","2020-06-14 15:38:22.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH14BT3930"
"RATNAGIRI","RATNAGIRI","44","227"," ","868997035539293","Ratnagiri, Maharashtra, 415612, India","2020-06-14 15:32:12.0","0","1","1","1","ON ROAD","locationEvent","MH14BT2044"
